Power 0B,Power 1Y,Power 2G,Power 3W,Time,Trial Number
3022.00,2768.00,1400.00,0.00,21363.00,0
3188.00,2772.00,1432.00,0.00,21403.00,0
2952.00,2834.00,1392.00,0.00,21444.00,0
2950.00,2818.00,1454.00,0.00,21485.00,0
2828.00,2904.00,1448.00,0.00,21525.00,0
2894.00,2688.00,1418.00,0.00,21566.00,0
2792.00,2650.00,1494.00,0.00,21606.00,0
2842.00,2650.00,1422.00,0.00,21647.00,0
4600.00,2602.00,1426.00,0.00,21687.00,0
4346.00,2578.00,1382.00,0.00,21727.00,0
4358.00,2634.00,3964.00,0.00,21768.00,0
4390.00,2714.00,3080.00,0.00,21808.00,0
4254.00,2706.00,3114.00,0.00,21849.00,0
4198.00,2786.00,3152.00,0.00,21890.00,0
4194.00,2828.00,3218.00,0.00,21930.00,0
4142.00,2786.00,3312.00,0.00,21971.00,0
4158.00,5976.00,3178.00,0.00,22011.00,0
4008.00,4404.00,3064.00,0.00,22052.00,0
3936.00,4044.00,2988.00,0.00,22093.00,0
3922.00,4014.00,2972.00,0.00,22133.00,0
3824.00,3948.00,2890.00,0.00,22174.00,0
3956.00,3962.00,2818.00,0.00,22215.00,0
3952.00,3952.00,2838.00,0.00,22255.00,0
3906.00,4024.00,2772.00,0.00,22296.00,0
3880.00,3936.00,2886.00,0.00,22336.00,0
3772.00,3884.00,2952.00,0.00,22377.00,0
3674.00,3932.00,2874.00,0.00,22418.00,0
3656.00,3984.00,2868.00,0.00,22458.00,0
3696.00,3946.00,2798.00,0.00,22498.00,0
3834.00,3974.00,2916.00,0.00,22538.00,0
3916.00,3994.00,2884.00,0.00,22579.00,0
3910.00,3956.00,2940.00,0.00,22620.00,0
3814.00,3946.00,2832.00,0.00,22660.00,0
3798.00,3948.00,2818.00,0.00,22701.00,0
3758.00,3962.00,2870.00,0.00,22741.00,0
2316.00,3922.00,2896.00,0.00,22782.00,0
2678.00,3974.00,3044.00,0.00,22823.00,0
2808.00,3988.00,2428.00,0.00,22863.00,0
2910.00,4018.00,2478.00,0.00,22904.00,0
2854.00,3906.00,2500.00,0.00,22944.00,0
2874.00,4030.00,2444.00,0.00,22985.00,0
3094.00,4086.00,2468.00,0.00,23026.00,0
2808.00,4138.00,2506.00,0.00,23066.00,0
2894.00,5764.00,2510.00,0.00,23107.00,0
2858.00,5174.00,2478.00,0.00,23148.00,0
2838.00,4990.00,2458.00,0.00,23188.00,0
2736.00,4954.00,2444.00,0.00,23229.00,0
2726.00,5046.00,2416.00,0.00,23269.00,0
2704.00,5102.00,2376.00,0.00,23309.00,0
2700.00,5148.00,2406.00,0.00,23350.00,0
2688.00,5118.00,2530.00,0.00,23390.00,0
2822.00,5080.00,2408.00,0.00,23431.00,0
2782.00,5056.00,2444.00,0.00,23471.00,0
2904.00,5030.00,2356.00,0.00,23512.00,0
2890.00,4998.00,2370.00,0.00,23553.00,0
2824.00,5122.00,2386.00,0.00,23593.00,0
2742.00,5154.00,2370.00,0.00,23634.00,0
2798.00,5046.00,2438.00,0.00,23674.00,0
2850.00,5024.00,2478.00,0.00,23715.00,0
2772.00,5036.00,2336.00,0.00,23756.00,0
2782.00,5118.00,2422.00,0.00,23796.00,0
4020.00,5106.00,2370.00,0.00,23837.00,0
3650.00,4978.00,2298.00,0.00,23877.00,0
3762.00,4978.00,2208.00,0.00,23918.00,0
3782.00,4854.00,1228.00,0.00,23959.00,0
3676.00,4876.00,1540.00,0.00,23999.00,0
3660.00,5152.00,1596.00,0.00,24040.00,0
3608.00,5158.00,1612.00,0.00,24081.00,0
3664.00,5184.00,1638.00,0.00,24121.00,0
3648.00,5240.00,1606.00,0.00,24161.00,0
3614.00,256.00,1626.00,0.00,24200.00,0
3624.00,1770.00,1654.00,0.00,24241.00,0
3772.00,2018.00,1734.00,0.00,24282.00,0
3988.00,2114.00,1836.00,0.00,24322.00,0
4318.00,2084.00,1900.00,0.00,24363.00,0
4382.00,2068.00,1996.00,0.00,24403.00,0
4306.00,2134.00,1930.00,0.00,24444.00,0
4218.00,2160.00,1908.00,0.00,24485.00,0
4194.00,2116.00,1944.00,0.00,24525.00,0
4162.00,2160.00,1908.00,0.00,24566.00,0
4348.00,2160.00,1908.00,0.00,24606.00,0
4390.00,2114.00,1872.00,0.00,24647.00,0
4464.00,2136.00,1950.00,0.00,24688.00,0
4446.00,2098.00,1936.00,0.00,24728.00,0
4282.00,2100.00,1946.00,0.00,24769.00,0
4332.00,2110.00,1976.00,0.00,24809.00,0
4256.00,2074.00,1924.00,0.00,24850.00,0
4182.00,2054.00,1936.00,0.00,24891.00,0
1026.00,2070.00,1970.00,0.00,24930.00,0
1488.00,2192.00,1940.00,0.00,24971.00,0
1580.00,2222.00,2804.00,0.00,25012.00,0
1518.00,2140.00,2878.00,0.00,25052.00,0
1618.00,2150.00,2904.00,0.00,25093.00,0
1546.00,2146.00,2926.00,0.00,25133.00,0
1570.00,2196.00,2962.00,0.00,25174.00,0
1572.00,2212.00,2952.00,0.00,25215.00,0
1600.00,7562.00,3086.00,0.00,25255.00,0
1642.00,4912.00,2854.00,0.00,25296.00,0
1726.00,4490.00,2628.00,0.00,25336.00,0
1718.00,4564.00,2552.00,0.00,25377.00,0
1736.00,4768.00,2540.00,0.00,25418.00,0
1746.00,4810.00,2524.00,0.00,25458.00,0
1724.00,4834.00,2534.00,0.00,25499.00,0
1750.00,4804.00,2576.00,0.00,25539.00,0
1704.00,4762.00,2586.00,0.00,25580.00,0
1772.00,4742.00,2488.00,0.00,25621.00,0
1744.00,4686.00,2556.00,0.00,25661.00,0
1694.00,4754.00,2570.00,0.00,25702.00,0
1734.00,4768.00,2716.00,0.00,25743.00,0
1772.00,4824.00,2578.00,0.00,25782.00,0
1760.00,4948.00,2582.00,0.00,25823.00,0
1720.00,4762.00,2550.00,0.00,25863.00,0
1746.00,4732.00,2556.00,0.00,25904.00,0
1750.00,4780.00,2552.00,0.00,25945.00,0
8560.00,4610.00,2382.00,0.00,25985.00,0
6040.00,4390.00,2038.00,0.00,26026.00,0
5636.00,4184.00,1946.00,0.00,26066.00,0
5348.00,4220.00,1652.00,0.00,26107.00,0
5472.00,4164.00,1726.00,0.00,26148.00,0
5712.00,4156.00,1766.00,0.00,26188.00,0
5850.00,4092.00,1782.00,0.00,26229.00,0
5958.00,4138.00,1780.00,0.00,26269.00,0
6098.00,4224.00,1760.00,0.00,26310.00,0
6056.00,950.00,1776.00,0.00,26350.00,0
6036.00,2346.00,1878.00,0.00,26390.00,0
6158.00,2556.00,1894.00,0.00,26431.00,0
6144.00,2582.00,1996.00,0.00,26471.00,0
6176.00,2552.00,2028.00,0.00,26512.00,0
6328.00,2546.00,2016.00,0.00,26553.00,0
6430.00,2560.00,2038.00,0.00,26592.00,0
6338.00,2634.00,2114.00,0.00,26633.00,0
6304.00,2582.00,2090.00,0.00,26674.00,0
6360.00,2592.00,2062.00,0.00,26714.00,0
6328.00,2614.00,2062.00,0.00,26755.00,0
6286.00,2556.00,2074.00,0.00,26795.00,0
6294.00,2572.00,2028.00,0.00,26836.00,0
6334.00,2598.00,2062.00,0.00,26877.00,0
6348.00,2638.00,2074.00,0.00,26917.00,0
6312.00,2614.00,2078.00,0.00,26958.00,0
6308.00,2592.00,2080.00,0.00,26998.00,0
6098.00,2494.00,2104.00,0.00,27039.00,0
3656.00,2578.00,2130.00,0.00,27080.00,0
3982.00,2606.00,2022.00,0.00,27120.00,0
4214.00,2622.00,2026.00,0.00,27161.00,0
4394.00,2660.00,1288.00,0.00,27201.00,0
4250.00,2658.00,1652.00,0.00,27242.00,0
4300.00,2668.00,1618.00,0.00,27283.00,0
4274.00,2664.00,1632.00,0.00,27323.00,0
4240.00,2648.00,1654.00,0.00,27364.00,0
4270.00,3932.00,1644.00,0.00,27403.00,0
4236.00,3422.00,1592.00,0.00,27444.00,0
4274.00,3342.00,1626.00,0.00,27485.00,0
4270.00,3352.00,1572.00,0.00,27525.00,0
4354.00,3290.00,1536.00,0.00,27566.00,0
4428.00,3284.00,1524.00,0.00,27607.00,0
4270.00,3356.00,1534.00,0.00,27647.00,0
4184.00,3408.00,1556.00,0.00,27688.00,0
4260.00,3378.00,1628.00,0.00,27728.00,0
4100.00,3398.00,1616.00,0.00,27769.00,0
4120.00,3316.00,1632.00,0.00,27810.00,0
4050.00,3310.00,1580.00,0.00,27850.00,0
4126.00,3276.00,1582.00,0.00,27891.00,0
4210.00,3316.00,1560.00,0.00,27931.00,0
4246.00,3330.00,1546.00,0.00,27972.00,0
4260.00,3320.00,1576.00,0.00,28013.00,0
4164.00,3346.00,1556.00,0.00,28053.00,0
4290.00,3412.00,1560.00,0.00,28094.00,0
4162.00,3342.00,1600.00,0.00,28134.00,0
2504.00,3316.00,1520.00,0.00,28175.00,0
2792.00,3290.00,1528.00,0.00,28215.00,0
2850.00,3276.00,3650.00,0.00,28255.00,0
2870.00,3300.00,2700.00,0.00,28296.00,0
2858.00,3244.00,2706.00,0.00,28336.00,0
2680.00,3234.00,2910.00,0.00,28377.00,0
2812.00,3268.00,2986.00,0.00,28418.00,0
2844.00,3250.00,2966.00,0.00,28458.00,0
2884.00,4620.00,3002.00,0.00,28499.00,0
2868.00,4060.00,2890.00,0.00,28540.00,0
2760.00,3900.00,2870.00,0.00,28580.00,0
2766.00,3854.00,2818.00,0.00,28621.00,0
2644.00,3860.00,2838.00,0.00,28661.00,0
2618.00,3856.00,2814.00,0.00,28702.00,0
2550.00,3890.00,2812.00,0.00,28743.00,0
2582.00,3896.00,2886.00,0.00,28783.00,0
2614.00,3866.00,2796.00,0.00,28824.00,0
2622.00,3942.00,2834.00,0.00,28864.00,0
2704.00,3890.00,2878.00,0.00,28905.00,0
2704.00,3920.00,2762.00,0.00,28946.00,0
2848.00,3952.00,2792.00,0.00,28986.00,0
2786.00,3936.00,2766.00,0.00,29026.00,0
2762.00,3932.00,2834.00,0.00,29066.00,0
2670.00,3942.00,2838.00,0.00,29107.00,0
2650.00,3962.00,2864.00,0.00,29148.00,0
2612.00,3974.00,2786.00,0.00,29188.00,0
5780.00,3928.00,2752.00,0.00,29229.00,0
4706.00,3860.00,2608.00,0.00,29270.00,0
4496.00,3804.00,2470.00,0.00,29310.00,0
4456.00,3866.00,230.00,0.00,29350.00,0
4568.00,3896.00,1108.00,0.00,29390.00,0
4952.00,4044.00,1304.00,0.00,29431.00,0
5328.00,4172.00,1298.00,0.00,29472.00,0
5368.00,4152.00,1336.00,0.00,29512.00,0
5158.00,4102.00,1336.00,0.00,29553.00,0
5214.00,2170.00,1310.00,0.00,29593.00,0
5178.00,2878.00,1314.00,0.00,29634.00,0
5460.00,2998.00,1340.00,0.00,29675.00,0
5626.00,3008.00,1334.00,0.00,29715.00,0
5610.00,3022.00,1340.00,0.00,29756.00,0
5506.00,3038.00,1356.00,0.00,29796.00,0
5426.00,3064.00,1374.00,0.00,29836.00,0
5380.00,3068.00,1356.00,0.00,29877.00,0
5390.00,3032.00,1314.00,0.00,29917.00,0
5416.00,2946.00,1350.00,0.00,29958.00,0
5420.00,2950.00,1340.00,0.00,29998.00,0
5460.00,3024.00,1390.00,0.00,30039.00,0
5486.00,2952.00,1346.00,0.00,30080.00,0
5508.00,3040.00,1366.00,0.00,30120.00,0
5406.00,2996.00,1396.00,0.00,30161.00,0
5344.00,3104.00,1340.00,0.00,30202.00,0
5332.00,3120.00,1376.00,0.00,30242.00,0
5266.00,3070.00,1370.00,0.00,30283.00,0
1410.00,3080.00,1416.00,0.00,30323.00,0
2180.00,3002.00,1392.00,0.00,30364.00,0
2182.00,3064.00,5106.00,0.00,30405.00,1
2238.00,2972.00,3336.00,0.00,30445.00,1
2402.00,2946.00,3562.00,0.00,30486.00,1
196.00,204.00,184.00,0.00,16.00,1
196.00,200.00,184.00,0.00,32.00,1
206.00,200.00,186.00,0.00,49.00,1
196.00,200.00,186.00,0.00,77.00,1
8288.00,6344.00,5502.00,0.00,114.00,1
5128.00,3732.00,3094.00,0.00,153.00,1
4074.00,2950.00,2382.00,0.00,191.00,1
3844.00,2674.00,2252.00,0.00,230.00,1
3756.00,2592.00,2176.00,0.00,269.00,1
3722.00,2576.00,2162.00,0.00,307.00,1
2370.00,2642.00,2320.00,0.00,345.00,1
2742.00,2768.00,2372.00,0.00,383.00,1
2776.00,1848.00,1500.00,0.00,422.00,1
2804.00,2188.00,1792.00,0.00,460.00,1
2796.00,2202.00,1868.00,0.00,499.00,1
2838.00,2254.00,1868.00,0.00,538.00,1
2824.00,2224.00,1930.00,0.00,576.00,1
2868.00,2218.00,1852.00,0.00,615.00,1
2818.00,2224.00,1862.00,0.00,653.00,1
2842.00,2284.00,1868.00,0.00,692.00,1
2868.00,2352.00,1880.00,0.00,729.00,1
2880.00,2290.00,1844.00,0.00,768.00,1
2864.00,2324.00,1848.00,0.00,807.00,1
2782.00,2452.00,1868.00,0.00,845.00,1
2808.00,2424.00,1878.00,0.00,884.00,1
2786.00,2386.00,1878.00,0.00,922.00,1
2802.00,2316.00,1874.00,0.00,961.00,1
2850.00,2382.00,1970.00,0.00,1000.00,1
2798.00,2346.00,1926.00,0.00,1039.00,1
2834.00,2428.00,1910.00,0.00,1079.00,1
2884.00,2350.00,1832.00,0.00,1118.00,1
2834.00,2262.00,1864.00,0.00,1158.00,1
2808.00,2264.00,1868.00,0.00,1196.00,1
2844.00,2290.00,1890.00,0.00,1236.00,1
2824.00,2372.00,1914.00,0.00,1276.00,1
2798.00,2416.00,1874.00,0.00,1315.00,1
2804.00,2288.00,1878.00,0.00,1355.00,1
5830.00,2166.00,1868.00,0.00,1394.00,1
3798.00,2108.00,1790.00,0.00,1434.00,1
3316.00,2926.00,1714.00,0.00,1474.00,1
3276.00,2474.00,1776.00,0.00,1513.00,1
3408.00,2454.00,1780.00,0.00,1553.00,1
3674.00,2608.00,1772.00,0.00,1592.00,1
3810.00,2678.00,1806.00,0.00,1632.00,1
3666.00,2634.00,1792.00,0.00,1672.00,1
3784.00,2782.00,1772.00,0.00,1710.00,1
3730.00,2700.00,1740.00,0.00,1750.00,1
3594.00,2536.00,1760.00,0.00,1789.00,1
3628.00,2488.00,1740.00,0.00,1829.00,1
3598.00,2606.00,1780.00,0.00,1869.00,1
3618.00,2596.00,1798.00,0.00,1908.00,1
3792.00,2618.00,1782.00,0.00,1948.00,1
3640.00,2490.00,1736.00,0.00,1987.00,1
3654.00,2622.00,1730.00,0.00,2027.00,1
3720.00,2614.00,1776.00,0.00,2067.00,1
3654.00,2556.00,1792.00,0.00,2106.00,1
3702.00,2470.00,1754.00,0.00,2146.00,1
3712.00,2520.00,1744.00,0.00,2185.00,1
3848.00,2458.00,1782.00,0.00,2225.00,1
3810.00,2464.00,1754.00,0.00,2264.00,1
3674.00,2496.00,1762.00,0.00,2303.00,1
3540.00,2556.00,1782.00,0.00,2343.00,1
3562.00,2614.00,1736.00,0.00,2382.00,1
3608.00,2642.00,1780.00,0.00,2422.00,1
3702.00,2880.00,1786.00,0.00,2461.00,1
954.00,2890.00,1754.00,0.00,2500.00,1
1606.00,2828.00,2642.00,0.00,2540.00,1
1720.00,2238.00,2324.00,0.00,2579.00,1
1726.00,2464.00,2504.00,0.00,2619.00,1
1592.00,2556.00,2670.00,0.00,2658.00,1
1648.00,2680.00,2750.00,0.00,2698.00,1
1616.00,2690.00,2762.00,0.00,2738.00,1
1602.00,2694.00,2804.00,0.00,2776.00,1
1608.00,2752.00,2798.00,0.00,2816.00,1
1678.00,2736.00,2716.00,0.00,2855.00,1
1612.00,2910.00,2746.00,0.00,2895.00,1
1714.00,2910.00,2670.00,0.00,2935.00,1
1648.00,2802.00,2724.00,0.00,2974.00,1
1698.00,2566.00,2746.00,0.00,3014.00,1
1718.00,2642.00,2756.00,0.00,3053.00,1
1798.00,2688.00,2740.00,0.00,3093.00,1
1684.00,2606.00,2706.00,0.00,3133.00,1
1636.00,2622.00,2688.00,0.00,3172.00,1
1662.00,2634.00,2726.00,0.00,3212.00,1
1596.00,2842.00,2684.00,0.00,3251.00,1
1592.00,2812.00,2736.00,0.00,3290.00,1
1546.00,2818.00,2724.00,0.00,3330.00,1
1546.00,2992.00,2772.00,0.00,3369.00,1
1596.00,2926.00,2724.00,0.00,3409.00,1
1540.00,3058.00,2786.00,0.00,3448.00,1
1566.00,2986.00,2660.00,0.00,3488.00,1
1616.00,2804.00,2654.00,0.00,3528.00,1
2796.00,2684.00,2650.00,0.00,3567.00,1
2346.00,2582.00,1632.00,0.00,3607.00,1
2290.00,3828.00,1996.00,0.00,3646.00,1
2186.00,3048.00,2016.00,0.00,3686.00,1
2186.00,2818.00,1982.00,0.00,3725.00,1
2136.00,2824.00,1924.00,0.00,3765.00,1
2044.00,2874.00,1930.00,0.00,3805.00,1
2146.00,2896.00,1904.00,0.00,3843.00,1
2130.00,2932.00,1920.00,0.00,3883.00,1
2234.00,2842.00,2008.00,0.00,3922.00,1
2298.00,2756.00,1936.00,0.00,3962.00,1
2238.00,2726.00,1946.00,0.00,4002.00,1
2150.00,2716.00,1916.00,0.00,4041.00,1
2140.00,2688.00,1880.00,0.00,4081.00,1
2054.00,2798.00,1878.00,0.00,4120.00,1
2052.00,2874.00,1904.00,0.00,4160.00,1
2080.00,3014.00,1914.00,0.00,4200.00,1
2116.00,3146.00,1962.00,0.00,4239.00,1
2180.00,3076.00,1910.00,0.00,4279.00,1
2244.00,3122.00,1898.00,0.00,4318.00,1
2216.00,2930.00,1890.00,0.00,4358.00,1
2188.00,2914.00,1878.00,0.00,4397.00,1
2080.00,2904.00,1956.00,0.00,4436.00,1
2100.00,2926.00,1966.00,0.00,4476.00,1
2120.00,2868.00,1990.00,0.00,4515.00,1
2232.00,2812.00,1936.00,0.00,4555.00,1
2198.00,2824.00,1914.00,0.00,4595.00,1
2510.00,2940.00,1880.00,0.00,4634.00,1
2376.00,2998.00,1920.00,0.00,4674.00,1
2314.00,2832.00,2134.00,0.00,4713.00,1
2196.00,1544.00,2048.00,0.00,4753.00,1
2172.00,2070.00,2022.00,0.00,4793.00,1
2160.00,2140.00,2052.00,0.00,4832.00,1
2166.00,2114.00,2034.00,0.00,4872.00,1
2222.00,2110.00,2070.00,0.00,4910.00,1
2234.00,2150.00,2038.00,0.00,4950.00,1
2340.00,2376.00,2162.00,0.00,4989.00,1
2406.00,2378.00,2196.00,0.00,5029.00,1
2458.00,2494.00,2208.00,0.00,5069.00,1
2458.00,2496.00,2134.00,0.00,5108.00,1
2428.00,2654.00,2084.00,0.00,5148.00,1
2408.00,2776.00,2120.00,0.00,5187.00,1
2470.00,2796.00,2114.00,0.00,5227.00,1
2490.00,2808.00,2176.00,0.00,5267.00,1
2490.00,2798.00,2182.00,0.00,5306.00,1
2606.00,2818.00,2170.00,0.00,5346.00,1
2578.00,2818.00,2152.00,0.00,5385.00,1
2556.00,2798.00,2150.00,0.00,5425.00,1
2494.00,2808.00,2150.00,0.00,5464.00,1
2418.00,2788.00,2110.00,0.00,5503.00,1
2402.00,2788.00,2186.00,0.00,5543.00,1
2424.00,2812.00,2150.00,0.00,5582.00,1
2454.00,2850.00,2172.00,0.00,5622.00,1
2614.00,2868.00,2188.00,0.00,5662.00,1
2622.00,2808.00,2202.00,0.00,5701.00,1
812.00,2848.00,2160.00,0.00,5740.00,1
1570.00,2824.00,2208.00,0.00,5779.00,1
1636.00,2828.00,1570.00,0.00,5819.00,1
1718.00,2966.00,1844.00,0.00,5859.00,1
1690.00,2936.00,1884.00,0.00,5898.00,1
1632.00,3012.00,1808.00,0.00,5938.00,1
1664.00,3048.00,1832.00,0.00,5976.00,1
1816.00,3094.00,1848.00,0.00,6016.00,1
1658.00,3096.00,1854.00,0.00,6055.00,1
1708.00,3048.00,1802.00,0.00,6095.00,1
1694.00,3126.00,1838.00,0.00,6135.00,1
1664.00,3122.00,1826.00,0.00,6174.00,1
1790.00,3146.00,1880.00,0.00,6214.00,1
1658.00,3194.00,1908.00,0.00,6253.00,1
1662.00,3218.00,1894.00,0.00,6293.00,1
1672.00,3248.00,1930.00,0.00,6333.00,1
1654.00,3208.00,1894.00,0.00,6372.00,1
1644.00,3198.00,1862.00,0.00,6412.00,1
1636.00,3188.00,1880.00,0.00,6451.00,1
1644.00,3198.00,1790.00,0.00,6490.00,1
1600.00,3176.00,1826.00,0.00,6530.00,1
1648.00,3168.00,1836.00,0.00,6569.00,1
1626.00,3186.00,1848.00,0.00,6609.00,1
1664.00,3188.00,1838.00,0.00,6648.00,1
1698.00,3204.00,1864.00,0.00,6688.00,1
1808.00,3150.00,1868.00,0.00,6728.00,1
1628.00,3204.00,1852.00,0.00,6767.00,1
4870.00,3158.00,1780.00,0.00,6807.00,1
3342.00,3012.00,1734.00,0.00,6846.00,1
2868.00,2916.00,2832.00,0.00,6886.00,1
2946.00,2858.00,2434.00,0.00,6926.00,1
3076.00,3654.00,2478.00,0.00,6965.00,1
3352.00,3392.00,2378.00,0.00,7005.00,1
3486.00,3382.00,2234.00,0.00,7043.00,1
3384.00,3378.00,2264.00,0.00,7083.00,1
3330.00,3342.00,2270.00,0.00,7123.00,1
3202.00,3372.00,2274.00,0.00,7162.00,1
3162.00,3368.00,2288.00,0.00,7202.00,1
3142.00,3320.00,2324.00,0.00,7241.00,1
3224.00,3404.00,2336.00,0.00,7281.00,1
3372.00,3358.00,2252.00,0.00,7320.00,1
3214.00,3378.00,2228.00,0.00,7360.00,1
3228.00,3392.00,2262.00,0.00,7400.00,1
3258.00,3322.00,2360.00,0.00,7439.00,1
3316.00,3362.00,2356.00,0.00,7479.00,1
3348.00,3358.00,2386.00,0.00,7518.00,1
3316.00,3362.00,2288.00,0.00,7558.00,1
3418.00,3356.00,2274.00,0.00,7597.00,1
3376.00,3342.00,2244.00,0.00,7636.00,1
3186.00,3356.00,2280.00,0.00,7676.00,1
3204.00,3382.00,2352.00,0.00,7715.00,1
3168.00,3326.00,2248.00,0.00,7755.00,1
3274.00,3330.00,2294.00,0.00,7795.00,1
3384.00,3358.00,2288.00,0.00,7834.00,1
3306.00,3306.00,2254.00,0.00,7874.00,1
3840.00,3286.00,2278.00,0.00,7913.00,1
3808.00,3268.00,904.00,0.00,7952.00,1
3902.00,3280.00,1668.00,0.00,7992.00,1
4090.00,3172.00,1806.00,0.00,8031.00,1
4270.00,3296.00,1844.00,0.00,8071.00,1
4132.00,3276.00,1826.00,0.00,8109.00,1
4050.00,3320.00,1862.00,0.00,8149.00,1
3916.00,3310.00,1852.00,0.00,8189.00,1
4028.00,3294.00,1806.00,0.00,8228.00,1
4004.00,3290.00,1852.00,0.00,8268.00,1
4158.00,3312.00,1806.00,0.00,8307.00,1
4168.00,3306.00,1790.00,0.00,8347.00,1
4030.00,3312.00,1782.00,0.00,8387.00,1
4100.00,3264.00,1844.00,0.00,8426.00,1
3982.00,3280.00,1808.00,0.00,8466.00,1
4192.00,3286.00,1822.00,0.00,8505.00,1
4280.00,3284.00,1826.00,0.00,8545.00,1
4148.00,3290.00,1854.00,0.00,8584.00,1
3962.00,3310.00,1868.00,0.00,8623.00,1
4080.00,3304.00,1872.00,0.00,8663.00,1
4074.00,3306.00,1844.00,0.00,8702.00,1
3988.00,3268.00,1832.00,0.00,8742.00,1
4174.00,3258.00,1826.00,0.00,8781.00,1
4080.00,3260.00,1786.00,0.00,8821.00,1
4198.00,3264.00,1812.00,0.00,8861.00,1
4086.00,3280.00,1842.00,0.00,8900.00,1
4030.00,3264.00,1864.00,0.00,8940.00,1
558.00,3264.00,1858.00,0.00,8978.00,1
1146.00,3306.00,1818.00,0.00,9018.00,1
1402.00,3332.00,2408.00,0.00,9058.00,1
1592.00,3464.00,2320.00,0.00,9097.00,1
1462.00,2920.00,2606.00,0.00,9137.00,1
1494.00,3356.00,2696.00,0.00,9175.00,1
1400.00,3402.00,2726.00,0.00,9215.00,1
1422.00,3412.00,2668.00,0.00,9255.00,1
1438.00,3372.00,2576.00,0.00,9294.00,1
1514.00,3322.00,2576.00,0.00,9334.00,1
1458.00,3412.00,2614.00,0.00,9373.00,1
1438.00,3376.00,2690.00,0.00,9413.00,1
1428.00,3402.00,2684.00,0.00,9453.00,1
1418.00,3382.00,2688.00,0.00,9492.00,1
1412.00,3430.00,2622.00,0.00,9532.00,1
1324.00,3412.00,2654.00,0.00,9571.00,1
1330.00,3366.00,2582.00,0.00,9611.00,1
1344.00,3404.00,2562.00,0.00,9650.00,1
1464.00,3368.00,2614.00,0.00,9689.00,1
1454.00,3330.00,2684.00,0.00,9729.00,1
1482.00,3382.00,2678.00,0.00,9768.00,1
1528.00,3394.00,2690.00,0.00,9808.00,1
1428.00,3348.00,2680.00,0.00,9847.00,1
1500.00,3414.00,2588.00,0.00,9887.00,1
1472.00,3382.00,2582.00,0.00,9927.00,1
1462.00,3376.00,2612.00,0.00,9966.00,1
1426.00,3368.00,2674.00,0.00,10006.00,1
3304.00,3346.00,2690.00,0.00,10046.00,1
2294.00,3132.00,2406.00,0.00,10087.00,1
2098.00,2998.00,2270.00,0.00,10128.00,1
2120.00,2922.00,1822.00,0.00,10168.00,1
2088.00,2910.00,1894.00,0.00,10209.00,1
2126.00,3382.00,1908.00,0.00,10249.00,1
2262.00,3270.00,1924.00,0.00,10290.00,1
2156.00,3268.00,1862.00,0.00,10330.00,1
2074.00,3240.00,1874.00,0.00,10370.00,1
2042.00,3322.00,1898.00,0.00,10411.00,1
2026.00,3300.00,1904.00,0.00,10452.00,1
1976.00,3280.00,1920.00,0.00,10492.00,1
2016.00,3274.00,1812.00,0.00,10533.00,1
2032.00,3276.00,1836.00,0.00,10573.00,1
2108.00,3260.00,1884.00,0.00,10614.00,1
2094.00,3286.00,1878.00,0.00,10655.00,1
2166.00,3244.00,1880.00,0.00,10695.00,1
2100.00,3270.00,1908.00,0.00,10736.00,1
2124.00,3304.00,1854.00,0.00,10776.00,1
2140.00,3254.00,1838.00,0.00,10817.00,1
2108.00,3286.00,1842.00,0.00,10858.00,1
2150.00,3268.00,1832.00,0.00,10898.00,1
2172.00,3294.00,1858.00,0.00,10939.00,1
2180.00,3276.00,1878.00,0.00,10979.00,1
2244.00,3276.00,1930.00,0.00,11020.00,1
2170.00,3290.00,1950.00,0.00,11061.00,1
2160.00,3320.00,1868.00,0.00,11101.00,1
2608.00,3294.00,1832.00,0.00,11142.00,1
2330.00,3192.00,1798.00,0.00,11182.00,1
2290.00,3208.00,1844.00,0.00,11222.00,1
2294.00,3186.00,2242.00,0.00,11263.00,1
2396.00,3182.00,2150.00,0.00,11303.00,1
2582.00,2940.00,2114.00,0.00,11344.00,1
2488.00,2992.00,2044.00,0.00,11385.00,1
2454.00,2972.00,2090.00,0.00,11425.00,1
2396.00,2988.00,2170.00,0.00,11466.00,1
2370.00,2976.00,2176.00,0.00,11506.00,1
2336.00,2996.00,2254.00,0.00,11547.00,1
2454.00,3018.00,2222.00,0.00,11588.00,1
2422.00,3024.00,2224.00,0.00,11628.00,1
2480.00,3058.00,2110.00,0.00,11669.00,1
2458.00,3024.00,2136.00,0.00,11709.00,1
2468.00,3018.00,2156.00,0.00,11750.00,1
2334.00,2976.00,2198.00,0.00,11791.00,1
2378.00,2996.00,2182.00,0.00,11831.00,1
2356.00,3004.00,2192.00,0.00,11872.00,1
2382.00,2996.00,2166.00,0.00,11912.00,1
2464.00,2986.00,2162.00,0.00,11953.00,1
2552.00,3004.00,2130.00,0.00,11993.00,1
2516.00,3014.00,2136.00,0.00,12033.00,1
2516.00,3008.00,2234.00,0.00,12074.00,1
2408.00,2966.00,2222.00,0.00,12115.00,1
2406.00,3050.00,2248.00,0.00,12155.00,1
2392.00,3022.00,2160.00,0.00,12196.00,1
1638.00,3014.00,2218.00,0.00,12236.00,1
2054.00,3032.00,2162.00,0.00,12277.00,1
