Power 0B,Power 1Y,Power 2G,Power 3W,Time,Trial Number
1714.00,1390.00,6282.00,0.00,21276.00,0
1766.00,1320.00,6168.00,0.00,21316.00,0
1734.00,1222.00,5974.00,0.00,21357.00,0
1776.00,1210.00,5842.00,0.00,21397.00,0
1714.00,1196.00,6022.00,0.00,21438.00,0
1772.00,1196.00,5980.00,0.00,21478.00,0
1744.00,1182.00,5960.00,0.00,21518.00,0
1710.00,1228.00,5512.00,0.00,21559.00,0
1726.00,1196.00,5712.00,0.00,21599.00,0
1730.00,1156.00,5804.00,0.00,21640.00,0
1730.00,1164.00,5666.00,0.00,21681.00,0
1756.00,1210.00,5578.00,0.00,21721.00,0
1756.00,1186.00,5478.00,0.00,21762.00,0
11976.00,1182.00,5446.00,0.00,21803.00,0
8946.00,1226.00,554.00,0.00,21843.00,0
8296.00,1238.00,1048.00,0.00,21884.00,0
8134.00,1356.00,1160.00,0.00,21924.00,0
8008.00,1412.00,1202.00,0.00,21965.00,0
8034.00,1418.00,1182.00,0.00,22006.00,0
7944.00,1438.00,1154.00,0.00,22046.00,0
7944.00,10722.00,1170.00,0.00,22088.00,0
8044.00,7246.00,1262.00,0.00,22128.00,0
6586.00,5514.00,1146.00,0.00,22169.00,0
4390.00,4860.00,1094.00,0.00,22210.00,0
78.00,5426.00,1088.00,0.00,22247.00,0
816.00,6046.00,1072.00,0.00,22287.00,0
964.00,6052.00,1124.00,0.00,22326.00,0
1010.00,5804.00,1150.00,0.00,22367.00,0
1092.00,5876.00,1114.00,0.00,22408.00,0
1108.00,6410.00,1120.00,0.00,22448.00,0
1026.00,5918.00,1124.00,0.00,22489.00,0
1072.00,5732.00,1120.00,0.00,22529.00,0
1048.00,6242.00,1118.00,0.00,22570.00,0
1074.00,6092.00,1114.00,0.00,22611.00,0
1098.00,5908.00,1104.00,0.00,22651.00,0
1010.00,6554.00,1128.00,0.00,22692.00,0
1026.00,6124.00,1102.00,0.00,22732.00,0
1084.00,5652.00,1062.00,0.00,22773.00,0
1094.00,6292.00,1092.00,0.00,22814.00,0
1052.00,812.00,1110.00,0.00,22853.00,0
1118.00,1246.00,7826.00,0.00,22894.00,0
1144.00,1300.00,5332.00,0.00,22934.00,0
1064.00,1210.00,4790.00,0.00,22975.00,0
1262.00,1406.00,5394.00,0.00,23015.00,0
1294.00,1422.00,5814.00,0.00,23055.00,0
1428.00,1458.00,5472.00,0.00,23096.00,0
1206.00,1200.00,5840.00,0.00,23137.00,0
1344.00,1396.00,5626.00,0.00,23177.00,0
1528.00,1484.00,5774.00,0.00,23218.00,0
1500.00,1530.00,5390.00,0.00,23258.00,0
9928.00,1458.00,5980.00,0.00,23299.00,0
8582.00,1544.00,5712.00,0.00,23340.00,0
8248.00,1464.00,5558.00,0.00,23380.00,0
8016.00,1500.00,5436.00,0.00,23421.00,0
7898.00,1472.00,5168.00,0.00,23461.00,0
7980.00,1508.00,6.00,0.00,23499.00,0
7944.00,1482.00,986.00,0.00,23539.00,0
7914.00,1654.00,1232.00,0.00,23579.00,0
7934.00,1770.00,1264.00,0.00,23620.00,0
7864.00,1802.00,1264.00,0.00,23660.00,0
7930.00,1806.00,1294.00,0.00,23701.00,0
7822.00,1812.00,1278.00,0.00,23742.00,0
7864.00,1844.00,1262.00,0.00,23781.00,0
7952.00,1812.00,1226.00,0.00,23822.00,0
7834.00,1776.00,1298.00,0.00,23862.00,0
7834.00,9728.00,1256.00,0.00,23903.00,0
5426.00,5610.00,1236.00,0.00,23944.00,0
3910.00,5532.00,1160.00,0.00,23984.00,0
3368.00,5242.00,1146.00,0.00,24025.00,0
3474.00,5606.00,1166.00,0.00,24065.00,0
62.00,5794.00,1160.00,0.00,24104.00,0
822.00,6380.00,1176.00,0.00,24144.00,0
1016.00,6242.00,1180.00,0.00,24184.00,0
1074.00,6492.00,1180.00,0.00,24225.00,0
1072.00,5914.00,1150.00,0.00,24265.00,0
1042.00,6262.00,1166.00,0.00,24306.00,0
1088.00,6436.00,1182.00,0.00,24347.00,0
1098.00,6014.00,1156.00,0.00,24387.00,0
1052.00,6734.00,1216.00,0.00,24428.00,0
1082.00,6524.00,1170.00,0.00,24469.00,0
1056.00,6406.00,1166.00,0.00,24508.00,0
1102.00,6104.00,8434.00,0.00,24549.00,0
1074.00,5348.00,4744.00,0.00,24589.00,0
1072.00,2576.00,3988.00,0.00,24630.00,0
1166.00,298.00,3922.00,0.00,24670.00,0
1128.00,872.00,4128.00,0.00,24709.00,0
1304.00,1134.00,4634.00,0.00,24750.00,0
1498.00,1134.00,5092.00,0.00,24790.00,0
1514.00,1170.00,5036.00,0.00,24831.00,0
1554.00,1108.00,5282.00,0.00,24872.00,0
1500.00,1114.00,5170.00,0.00,24912.00,0
1524.00,1094.00,5240.00,0.00,24953.00,0
1518.00,1146.00,5134.00,0.00,24993.00,0
1500.00,1088.00,5178.00,0.00,25034.00,0
1560.00,1120.00,5338.00,0.00,25075.00,0
1534.00,1092.00,5190.00,0.00,25115.00,0
9696.00,1128.00,1196.00,0.00,25156.00,0
8490.00,1228.00,1648.00,0.00,25196.00,0
8274.00,1218.00,1792.00,0.00,25237.00,0
8186.00,1156.00,1776.00,0.00,25278.00,0
8192.00,1278.00,1776.00,0.00,25317.00,0
8106.00,1156.00,1786.00,0.00,25358.00,0
8008.00,1154.00,1808.00,0.00,25398.00,0
8054.00,1200.00,1790.00,0.00,25439.00,0
7936.00,1154.00,1744.00,0.00,25480.00,0
7944.00,1252.00,1726.00,0.00,25520.00,0
7926.00,1222.00,1790.00,0.00,25561.00,0
7966.00,1170.00,1782.00,0.00,25602.00,0
7940.00,1300.00,1780.00,0.00,25642.00,0
7980.00,1218.00,1776.00,0.00,25683.00,0
7436.00,7638.00,1740.00,0.00,25723.00,0
4880.00,4464.00,1654.00,0.00,25764.00,0
3774.00,3766.00,1544.00,0.00,25805.00,0
212.00,4564.00,1544.00,0.00,25844.00,0
872.00,5724.00,1582.00,0.00,25884.00,0
1082.00,6016.00,1530.00,0.00,25924.00,0
1078.00,5230.00,1564.00,0.00,25965.00,0
1138.00,5984.00,1586.00,0.00,26006.00,0
1092.00,5904.00,1582.00,0.00,26046.00,0
1052.00,5886.00,1570.00,0.00,26086.00,0
1140.00,5534.00,1570.00,0.00,26126.00,0
1088.00,5564.00,1600.00,0.00,26167.00,0
1154.00,436.00,6560.00,0.00,26207.00,0
1124.00,1124.00,4790.00,0.00,26247.00,0
1164.00,1212.00,4060.00,0.00,26288.00,0
1274.00,1200.00,4728.00,0.00,26328.00,0
1426.00,1356.00,5216.00,0.00,26369.00,0
1698.00,1336.00,5472.00,0.00,26410.00,0
1674.00,1438.00,5296.00,0.00,26450.00,0
1730.00,1340.00,5678.00,0.00,26491.00,0
1762.00,1374.00,5488.00,0.00,26532.00,0
1694.00,1320.00,5400.00,0.00,26572.00,0
1720.00,1392.00,370.00,0.00,26612.00,0
1714.00,1412.00,1246.00,0.00,26652.00,0
1652.00,1618.00,1402.00,0.00,26693.00,0
1724.00,1746.00,1418.00,0.00,26734.00,0
1750.00,1744.00,1428.00,0.00,26774.00,0
1672.00,1736.00,1410.00,0.00,26815.00,0
1726.00,1756.00,1426.00,0.00,26854.00,0
9874.00,1694.00,1416.00,0.00,26895.00,0
9084.00,1654.00,1472.00,0.00,26936.00,0
8288.00,1746.00,1364.00,0.00,26976.00,0
8540.00,1684.00,1510.00,0.00,27017.00,0
9574.00,1572.00,1648.00,0.00,27057.00,0
9612.00,1462.00,1862.00,0.00,27098.00,0
9556.00,1556.00,1862.00,0.00,27139.00,0
9608.00,1510.00,1872.00,0.00,27179.00,0
9548.00,1708.00,1872.00,0.00,27220.00,0
9546.00,8986.00,1904.00,0.00,27260.00,0
318.00,7340.00,1828.00,0.00,27300.00,0
1366.00,7648.00,1524.00,0.00,27341.00,0
1590.00,7566.00,1510.00,0.00,27381.00,0
1638.00,7626.00,1528.00,0.00,27422.00,0
1628.00,7452.00,1566.00,0.00,27462.00,0
1642.00,7504.00,1556.00,0.00,27503.00,0
1628.00,7576.00,1520.00,0.00,27544.00,0
1648.00,7412.00,1580.00,0.00,27584.00,0
1674.00,7580.00,1540.00,0.00,27625.00,0
1644.00,7284.00,8742.00,0.00,27665.00,0
1406.00,5260.00,5564.00,0.00,27705.00,0
1170.00,4102.00,4390.00,0.00,27746.00,0
1072.00,3716.00,4300.00,0.00,27786.00,0
1128.00,3352.00,4126.00,0.00,27827.00,0
1078.00,3486.00,3946.00,0.00,27868.00,0
1164.00,3250.00,3726.00,0.00,27908.00,0
1056.00,3614.00,3562.00,0.00,27949.00,0
1062.00,3788.00,3156.00,0.00,27989.00,0
1074.00,3676.00,4070.00,0.00,28030.00,0
1052.00,738.00,4352.00,0.00,28070.00,0
1102.00,740.00,4214.00,0.00,28109.00,0
1114.00,1042.00,4978.00,0.00,28150.00,0
1268.00,1190.00,5784.00,0.00,28190.00,0
1110.00,1012.00,5698.00,0.00,28231.00,0
1318.00,1256.00,5724.00,0.00,28272.00,0
1436.00,1166.00,5758.00,0.00,28312.00,0
14316.00,1180.00,5986.00,0.00,28354.00,0
9510.00,1256.00,5020.00,0.00,28394.00,0
8588.00,1238.00,5610.00,0.00,28434.00,0
8408.00,1274.00,5306.00,0.00,28475.00,0
8406.00,1298.00,288.00,0.00,28514.00,0
8336.00,1370.00,940.00,0.00,28554.00,0
8224.00,1546.00,1146.00,0.00,28595.00,0
8268.00,1536.00,1150.00,0.00,28635.00,0
8198.00,1504.00,1182.00,0.00,28676.00,0
8258.00,1566.00,1186.00,0.00,28716.00,0
8258.00,1570.00,1196.00,0.00,28757.00,0
488.00,1546.00,1164.00,0.00,28797.00,0
1088.00,1546.00,1164.00,0.00,28837.00,0
1228.00,1608.00,1206.00,0.00,28878.00,0
1264.00,1608.00,1196.00,0.00,28918.00,0
1226.00,1612.00,1216.00,0.00,28959.00,0
1262.00,1616.00,1212.00,0.00,29000.00,0
1292.00,1626.00,1196.00,0.00,29040.00,0
1268.00,1618.00,1190.00,0.00,29081.00,0
1272.00,10768.00,1166.00,0.00,29122.00,0
1048.00,5986.00,1182.00,0.00,29163.00,0
1000.00,5316.00,1102.00,0.00,29204.00,0
984.00,5826.00,1102.00,0.00,29242.00,0
966.00,5578.00,1104.00,0.00,29282.00,0
1006.00,5616.00,1104.00,0.00,29322.00,0
940.00,6184.00,1098.00,0.00,29362.00,0
970.00,5852.00,1114.00,0.00,29402.00,0
934.00,6022.00,1084.00,0.00,29441.00,0
956.00,6206.00,1094.00,0.00,29481.00,0
954.00,5862.00,1138.00,0.00,29520.00,0
934.00,6380.00,9834.00,0.00,29560.00,0
954.00,5004.00,4584.00,0.00,29600.00,0
944.00,4436.00,4172.00,0.00,29639.00,0
984.00,1986.00,3700.00,0.00,29679.00,0
980.00,508.00,3830.00,0.00,29717.00,1
1010.00,1010.00,3920.00,0.00,29758.00,1
1038.00,1200.00,4346.00,0.00,29798.00,1
200.00,206.00,190.00,0.00,16.00,1
204.00,206.00,190.00,0.00,32.00,1
200.00,204.00,184.00,0.00,48.00,1
200.00,196.00,186.00,0.00,77.00,1
9828.00,10246.00,8474.00,0.00,115.00,1
5234.00,5514.00,4798.00,0.00,154.00,1
3778.00,4164.00,822.00,0.00,191.00,1
3598.00,3608.00,688.00,0.00,229.00,1
3926.00,3982.00,1026.00,0.00,267.00,1
4346.00,728.00,956.00,0.00,303.00,1
3820.00,5626.00,1078.00,0.00,342.00,1
4250.00,5738.00,1006.00,0.00,380.00,1
3884.00,1236.00,1082.00,0.00,419.00,1
3818.00,1046.00,1118.00,0.00,457.00,1
4328.00,1268.00,1210.00,0.00,496.00,1
5306.00,1232.00,1228.00,0.00,535.00,1
5820.00,1176.00,1268.00,0.00,573.00,1
5624.00,1164.00,1256.00,0.00,612.00,1
118.00,1212.00,1232.00,0.00,648.00,1
1350.00,1202.00,1288.00,0.00,687.00,1
1500.00,1218.00,1354.00,0.00,725.00,1
1490.00,1246.00,1256.00,0.00,764.00,1
1478.00,1268.00,1334.00,0.00,803.00,1
1446.00,1242.00,1410.00,0.00,841.00,1
1514.00,1236.00,1328.00,0.00,880.00,1
1390.00,1212.00,1380.00,0.00,918.00,1
1472.00,1218.00,1392.00,0.00,957.00,1
1474.00,1252.00,1400.00,0.00,995.00,1
1472.00,1236.00,1376.00,0.00,1033.00,1
1474.00,1258.00,1380.00,0.00,1073.00,1
1488.00,1236.00,1380.00,0.00,1112.00,1
1504.00,1226.00,1366.00,0.00,1152.00,1
1482.00,1262.00,1438.00,0.00,1191.00,1
1472.00,1278.00,1416.00,0.00,1231.00,1
1382.00,1222.00,6046.00,0.00,1271.00,1
1390.00,1196.00,5240.00,0.00,1310.00,1
1490.00,1062.00,5560.00,0.00,1350.00,1
1520.00,1082.00,5856.00,0.00,1389.00,1
1438.00,1150.00,5846.00,0.00,1429.00,1
1422.00,12072.00,5868.00,0.00,1470.00,1
1412.00,6436.00,5252.00,0.00,1509.00,1
1346.00,5026.00,4544.00,0.00,1549.00,1
1298.00,4906.00,4318.00,0.00,1587.00,1
1252.00,4702.00,4292.00,0.00,1627.00,1
1228.00,4650.00,4064.00,0.00,1667.00,1
9984.00,4938.00,4034.00,0.00,1706.00,1
5014.00,4228.00,132.00,0.00,1745.00,1
3998.00,3942.00,914.00,0.00,1783.00,1
4404.00,4722.00,1028.00,0.00,1823.00,1
3978.00,734.00,996.00,0.00,1860.00,1
4636.00,750.00,1036.00,0.00,1899.00,1
4450.00,718.00,1036.00,0.00,1938.00,1
4490.00,676.00,1072.00,0.00,1976.00,1
5184.00,658.00,1104.00,0.00,2014.00,1
4732.00,626.00,1032.00,0.00,2052.00,1
4854.00,4280.00,1102.00,0.00,2092.00,1
4342.00,4152.00,1108.00,0.00,2132.00,1
4706.00,4162.00,1072.00,0.00,2171.00,1
4726.00,4024.00,1166.00,0.00,2211.00,1
4490.00,2042.00,1134.00,0.00,2250.00,1
4676.00,584.00,1164.00,0.00,2289.00,1
5482.00,1210.00,1154.00,0.00,2328.00,1
6240.00,1262.00,1190.00,0.00,2368.00,1
6366.00,1390.00,1120.00,0.00,2408.00,1
606.00,1304.00,1182.00,0.00,2446.00,1
1114.00,1288.00,1182.00,0.00,2485.00,1
1192.00,1274.00,1182.00,0.00,2524.00,1
1170.00,1292.00,1242.00,0.00,2564.00,1
1130.00,1304.00,1252.00,0.00,2604.00,1
1078.00,1264.00,1256.00,0.00,2643.00,1
1108.00,1314.00,1232.00,0.00,2683.00,1
1098.00,1264.00,1308.00,0.00,2722.00,1
1140.00,1298.00,1328.00,0.00,2762.00,1
1150.00,1268.00,7146.00,0.00,2802.00,1
1150.00,1222.00,5636.00,0.00,2841.00,1
1134.00,1118.00,6514.00,0.00,2881.00,1
1098.00,1124.00,6570.00,0.00,2920.00,1
1146.00,1212.00,6478.00,0.00,2960.00,1
1120.00,1166.00,6258.00,0.00,3000.00,1
1110.00,1130.00,6066.00,0.00,3038.00,1
1146.00,1164.00,6174.00,0.00,3078.00,1
1098.00,1202.00,6196.00,0.00,3117.00,1
1108.00,1196.00,6420.00,0.00,3157.00,1
1130.00,1210.00,6358.00,0.00,3197.00,1
1128.00,1196.00,6014.00,0.00,3236.00,1
1128.00,1144.00,6046.00,0.00,3276.00,1
1144.00,9454.00,6020.00,0.00,3315.00,1
1134.00,5554.00,5470.00,0.00,3355.00,1
1048.00,5234.00,5132.00,0.00,3395.00,1
986.00,4706.00,4676.00,0.00,3433.00,1
11610.00,4502.00,46.00,0.00,3472.00,1
5506.00,4076.00,820.00,0.00,3509.00,1
3874.00,4434.00,852.00,0.00,3548.00,1
4224.00,636.00,884.00,0.00,3585.00,1
3510.00,584.00,938.00,0.00,3623.00,1
3926.00,4276.00,948.00,0.00,3662.00,1
3542.00,2514.00,974.00,0.00,3700.00,1
4070.00,276.00,1002.00,0.00,3739.00,1
5072.00,898.00,1072.00,0.00,3777.00,1
5380.00,1032.00,1094.00,0.00,3817.00,1
5560.00,1068.00,1098.00,0.00,3856.00,1
5230.00,1192.00,1110.00,0.00,3896.00,1
1328.00,1144.00,1046.00,0.00,3935.00,1
1366.00,1304.00,1144.00,0.00,3974.00,1
2460.00,1364.00,1180.00,0.00,4014.00,1
2378.00,1400.00,1284.00,0.00,4053.00,1
2326.00,1360.00,1340.00,0.00,4093.00,1
2326.00,1426.00,1324.00,0.00,4133.00,1
2442.00,1392.00,1336.00,0.00,4172.00,1
2342.00,1382.00,1314.00,0.00,4212.00,1
2418.00,1396.00,1304.00,0.00,4251.00,1
2386.00,1426.00,1364.00,0.00,4291.00,1
2418.00,1402.00,1336.00,0.00,4331.00,1
2342.00,1428.00,1330.00,0.00,4370.00,1
2382.00,1380.00,1324.00,0.00,4410.00,1
2406.00,1412.00,1334.00,0.00,4448.00,1
2406.00,1396.00,1336.00,0.00,4488.00,1
2362.00,1370.00,9178.00,0.00,4528.00,1
2290.00,1392.00,7002.00,0.00,4567.00,1
2228.00,1454.00,6554.00,0.00,4607.00,1
2320.00,1402.00,6730.00,0.00,4646.00,1
2254.00,1392.00,6712.00,0.00,4686.00,1
2298.00,1436.00,6656.00,0.00,4726.00,1
2294.00,10516.00,6760.00,0.00,4766.00,1
2248.00,6694.00,6658.00,0.00,4806.00,1
2206.00,5922.00,5862.00,0.00,4845.00,1
2162.00,5568.00,5778.00,0.00,4885.00,1
2156.00,7012.00,6576.00,0.00,4924.00,1
2108.00,7146.00,160.00,0.00,4963.00,1
9802.00,7048.00,1102.00,0.00,5002.00,1
7838.00,6430.00,1174.00,0.00,5041.00,1
8044.00,6272.00,1200.00,0.00,5081.00,1
7936.00,6286.00,1210.00,0.00,5120.00,1
7884.00,6226.00,1222.00,0.00,5160.00,1
7930.00,6216.00,1170.00,0.00,5200.00,1
7926.00,6170.00,1166.00,0.00,5239.00,1
7956.00,6190.00,1200.00,0.00,5279.00,1
7920.00,6278.00,1218.00,0.00,5318.00,1
7852.00,6094.00,1246.00,0.00,5358.00,1
7884.00,6036.00,1246.00,0.00,5398.00,1
7854.00,1002.00,1222.00,0.00,5437.00,1
7792.00,928.00,1238.00,0.00,5476.00,1
7986.00,1334.00,1218.00,0.00,5514.00,1
8396.00,1360.00,1242.00,0.00,5554.00,1
8622.00,1442.00,1228.00,0.00,5594.00,1
1980.00,1402.00,1236.00,0.00,5633.00,1
2478.00,1418.00,1222.00,0.00,5673.00,1
2422.00,1454.00,1246.00,0.00,5712.00,1
2362.00,1402.00,1256.00,0.00,5752.00,1
2386.00,1416.00,1248.00,0.00,5792.00,1
2416.00,1458.00,1246.00,0.00,5831.00,1
2432.00,1464.00,1256.00,0.00,5871.00,1
2398.00,1438.00,1248.00,0.00,5910.00,1
2432.00,1432.00,1236.00,0.00,5950.00,1
2464.00,1416.00,1222.00,0.00,5989.00,1
2442.00,1458.00,8362.00,0.00,6029.00,1
2310.00,1436.00,6508.00,0.00,6068.00,1
2284.00,1382.00,6432.00,0.00,6107.00,1
2278.00,1426.00,6514.00,0.00,6147.00,1
2278.00,1416.00,6426.00,0.00,6186.00,1
2254.00,1422.00,6422.00,0.00,6226.00,1
2342.00,1426.00,6276.00,0.00,6266.00,1
2232.00,1478.00,6436.00,0.00,6305.00,1
2304.00,1436.00,6390.00,0.00,6345.00,1
2280.00,1428.00,6416.00,0.00,6384.00,1
2298.00,1400.00,6502.00,0.00,6424.00,1
2234.00,1442.00,6420.00,0.00,6464.00,1
2228.00,9794.00,6514.00,0.00,6503.00,1
2222.00,6892.00,6430.00,0.00,6543.00,1
2268.00,6642.00,6176.00,0.00,6581.00,1
2202.00,7072.00,6406.00,0.00,6621.00,1
2098.00,6992.00,6406.00,0.00,6661.00,1
8694.00,6596.00,6062.00,0.00,6700.00,1
7606.00,6118.00,5816.00,0.00,6740.00,1
7320.00,6030.00,5532.00,0.00,6779.00,1
7314.00,5912.00,258.00,0.00,6818.00,1
7452.00,5816.00,1022.00,0.00,6858.00,1
8300.00,5912.00,1210.00,0.00,6897.00,1
8290.00,5908.00,1200.00,0.00,6937.00,1
8260.00,5750.00,1222.00,0.00,6976.00,1
8202.00,5888.00,1238.00,0.00,7016.00,1
8260.00,5928.00,1272.00,0.00,7056.00,1
8182.00,5750.00,1216.00,0.00,7095.00,1
8022.00,5974.00,1236.00,0.00,7134.00,1
8234.00,5728.00,1272.00,0.00,7173.00,1
8228.00,5908.00,1238.00,0.00,7213.00,1
8130.00,5688.00,1252.00,0.00,7252.00,1
1000.00,5968.00,1262.00,0.00,7292.00,1
1854.00,204.00,1294.00,0.00,7331.00,1
1980.00,1324.00,1238.00,0.00,7370.00,1
1976.00,1482.00,1258.00,0.00,7410.00,1
1980.00,1498.00,1308.00,0.00,7449.00,1
1976.00,1448.00,1228.00,0.00,7489.00,1
1956.00,1478.00,1258.00,0.00,7529.00,1
1980.00,1482.00,1222.00,0.00,7568.00,1
1966.00,1474.00,1236.00,0.00,7608.00,1
2022.00,1436.00,1236.00,0.00,7646.00,1
1962.00,1488.00,1272.00,0.00,7686.00,1
1954.00,1446.00,1274.00,0.00,7726.00,1
1976.00,1468.00,1278.00,0.00,7765.00,1
1998.00,1448.00,1256.00,0.00,7805.00,1
1986.00,1488.00,1222.00,0.00,7844.00,1
1956.00,1468.00,7462.00,0.00,7884.00,1
1884.00,1452.00,6288.00,0.00,7924.00,1
1904.00,1508.00,6170.00,0.00,7963.00,1
1954.00,1462.00,5668.00,0.00,8003.00,1
1946.00,1438.00,5466.00,0.00,8042.00,1
1868.00,1474.00,6302.00,0.00,8082.00,1
1900.00,1446.00,6354.00,0.00,8122.00,1
1864.00,1438.00,6370.00,0.00,8160.00,1
1904.00,1472.00,6334.00,0.00,8200.00,1
1940.00,1488.00,6298.00,0.00,8239.00,1
1914.00,1510.00,6330.00,0.00,8279.00,1
1962.00,1468.00,6294.00,0.00,8318.00,1
8878.00,1494.00,6206.00,0.00,8358.00,1
7550.00,8452.00,5800.00,0.00,8398.00,1
7216.00,6540.00,5542.00,0.00,8437.00,1
7150.00,5938.00,5488.00,0.00,8477.00,1
7006.00,5902.00,472.00,0.00,8515.00,1
7140.00,5804.00,1084.00,0.00,8555.00,1
7278.00,6022.00,1268.00,0.00,8595.00,1
7494.00,6078.00,1196.00,0.00,8634.00,1
7776.00,6196.00,1264.00,0.00,8674.00,1
7658.00,6212.00,1232.00,0.00,8712.00,1
7790.00,5986.00,1252.00,0.00,8752.00,1
7736.00,6062.00,1264.00,0.00,8792.00,1
7828.00,6016.00,1236.00,0.00,8831.00,1
7888.00,1992.00,1202.00,0.00,8871.00,1
7674.00,694.00,1258.00,0.00,8909.00,1
7936.00,1228.00,1238.00,0.00,8949.00,1
1996.00,1294.00,1264.00,0.00,8989.00,1
2310.00,1376.00,1278.00,0.00,9028.00,1
2264.00,1336.00,1288.00,0.00,9068.00,1
2198.00,1374.00,1300.00,0.00,9107.00,1
2268.00,1336.00,1292.00,0.00,9147.00,1
2218.00,1382.00,1246.00,0.00,9187.00,1
2294.00,1376.00,1274.00,0.00,9225.00,1
2208.00,1334.00,1282.00,0.00,9265.00,1
2224.00,1344.00,1222.00,0.00,9304.00,1
2212.00,1402.00,1294.00,0.00,9344.00,1
2206.00,1374.00,1278.00,0.00,9383.00,1
2284.00,1320.00,1258.00,0.00,9423.00,1
2224.00,1382.00,1288.00,0.00,9463.00,1
2270.00,1346.00,1246.00,0.00,9502.00,1
2224.00,1356.00,5096.00,0.00,9542.00,1
2218.00,1354.00,7190.00,0.00,9581.00,1
2160.00,1344.00,6114.00,0.00,9621.00,1
2170.00,1314.00,5368.00,0.00,9661.00,1
2134.00,1360.00,6154.00,0.00,9700.00,1
2016.00,1374.00,4922.00,0.00,9739.00,1
2182.00,1354.00,6344.00,0.00,9778.00,1
2126.00,1340.00,6276.00,0.00,9818.00,1
2160.00,1346.00,6476.00,0.00,9858.00,1
2136.00,1354.00,6376.00,0.00,9897.00,1
2152.00,11786.00,6348.00,0.00,9938.00,1
2134.00,7452.00,6190.00,0.00,9977.00,1
12868.00,6928.00,6256.00,0.00,10018.00,1
8942.00,6708.00,5928.00,0.00,10059.00,1
8274.00,6186.00,5722.00,0.00,10099.00,1
8134.00,6324.00,5548.00,0.00,10140.00,1
8058.00,6122.00,1636.00,0.00,10180.00,1
8052.00,6050.00,694.00,0.00,10220.00,1
8552.00,5296.00,1226.00,0.00,10261.00,1
8622.00,5958.00,1222.00,0.00,10301.00,1
9602.00,6114.00,1386.00,0.00,10342.00,1
9592.00,6098.00,1446.00,0.00,10382.00,1
9558.00,6164.00,1458.00,0.00,10423.00,1
9552.00,6200.00,1468.00,0.00,10463.00,1
9562.00,6108.00,1468.00,0.00,10503.00,1
9546.00,6082.00,1474.00,0.00,10544.00,1
9542.00,6078.00,1504.00,0.00,10585.00,1
9476.00,5994.00,1462.00,0.00,10625.00,1
9474.00,6102.00,1442.00,0.00,10666.00,1
9424.00,6278.00,1468.00,0.00,10706.00,1
9430.00,6236.00,1422.00,0.00,10747.00,1
9404.00,400.00,1454.00,0.00,10787.00,1
9490.00,868.00,1462.00,0.00,10826.00,1
1078.00,1196.00,1446.00,0.00,10867.00,1
1556.00,1238.00,1478.00,0.00,10907.00,1
1606.00,1216.00,1472.00,0.00,10948.00,1
1608.00,1272.00,1458.00,0.00,10989.00,1
1602.00,1246.00,1438.00,0.00,11029.00,1
1606.00,1264.00,1452.00,0.00,11070.00,1
1592.00,1300.00,1442.00,0.00,11110.00,1
1600.00,1324.00,1452.00,0.00,11151.00,1
1570.00,1282.00,1432.00,0.00,11192.00,1
1622.00,1284.00,1446.00,0.00,11231.00,1
1616.00,1282.00,8532.00,0.00,11272.00,1
1606.00,1268.00,7740.00,0.00,11312.00,1
1612.00,1232.00,7454.00,0.00,11353.00,1
1632.00,1308.00,7360.00,0.00,11394.00,1
1566.00,1292.00,7292.00,0.00,11434.00,1
1612.00,1292.00,7380.00,0.00,11475.00,1
1618.00,1278.00,7300.00,0.00,11516.00,1
1606.00,1318.00,7278.00,0.00,11556.00,1
1600.00,1274.00,7278.00,0.00,11597.00,1
1612.00,1294.00,7264.00,0.00,11637.00,1
1626.00,1292.00,7258.00,0.00,11678.00,1
1612.00,1340.00,7202.00,0.00,11719.00,1
1586.00,1298.00,7216.00,0.00,11759.00,1
1606.00,1294.00,7182.00,0.00,11800.00,1
1618.00,11198.00,7160.00,0.00,11841.00,1
1608.00,7826.00,7164.00,0.00,11882.00,1
11370.00,7530.00,7160.00,0.00,11924.00,1
9962.00,6682.00,7186.00,0.00,11964.00,1
9656.00,6304.00,7134.00,0.00,12005.00,1
9566.00,6246.00,7156.00,0.00,12045.00,1
9412.00,6118.00,76.00,0.00,12083.00,1
9496.00,6196.00,1084.00,0.00,12124.00,1
9414.00,6204.00,1274.00,0.00,12164.00,1
9394.00,6312.00,1294.00,0.00,12205.00,1
9358.00,6236.00,1336.00,0.00,12245.00,1
9342.00,6256.00,1346.00,0.00,12286.00,1
9274.00,6498.00,1340.00,0.00,12327.00,1
9320.00,498.00,1354.00,0.00,12366.00,1
9490.00,1042.00,1320.00,0.00,12407.00,1
1336.00,1174.00,1336.00,0.00,12448.00,1
1636.00,1226.00,1360.00,0.00,12488.00,1
1636.00,1196.00,1350.00,0.00,12529.00,1
1636.00,1210.00,1386.00,0.00,12569.00,1
1616.00,1200.00,1360.00,0.00,12610.00,1
1644.00,1196.00,1370.00,0.00,12651.00,1
1626.00,1206.00,1340.00,0.00,12691.00,1
1612.00,1236.00,1324.00,0.00,12732.00,1
1678.00,1232.00,1350.00,0.00,12772.00,1
1636.00,1212.00,1324.00,0.00,12813.00,1
1662.00,1282.00,1354.00,0.00,12853.00,1
1662.00,1264.00,1354.00,0.00,12893.00,1
1632.00,1212.00,1360.00,0.00,12934.00,1
