Power 0B,Power 1Y,Power 2G,Power 3W,Time,Trial Number
6848.00,6756.00,9294.00,0.00,21382.00,0
6822.00,6910.00,9270.00,0.00,21423.00,0
6462.00,6612.00,9132.00,0.00,21463.00,0
6554.00,6708.00,8992.00,0.00,21504.00,0
6636.00,6960.00,9204.00,0.00,21544.00,0
6692.00,6914.00,9230.00,0.00,21585.00,0
6590.00,6902.00,9244.00,0.00,21626.00,0
6570.00,6810.00,9110.00,0.00,21666.00,0
6566.00,6990.00,9112.00,0.00,21707.00,0
6616.00,6748.00,9156.00,0.00,21747.00,0
6596.00,6800.00,9146.00,0.00,21788.00,0
6544.00,6668.00,9064.00,0.00,21829.00,0
6442.00,6800.00,8946.00,0.00,21869.00,0
6462.00,6966.00,9192.00,0.00,21910.00,0
6580.00,6718.00,9116.00,0.00,21951.00,0
6478.00,6868.00,9166.00,0.00,21991.00,0
6540.00,6828.00,986.00,0.00,22030.00,0
258.00,6970.00,1120.00,0.00,22069.00,0
1236.00,7930.00,1618.00,0.00,22110.00,0
1536.00,8360.00,1694.00,0.00,22151.00,0
2028.00,8324.00,1884.00,0.00,22191.00,0
2032.00,1272.00,1898.00,0.00,22232.00,0
2166.00,1298.00,1982.00,0.00,22272.00,0
2160.00,1736.00,2002.00,0.00,22313.00,0
2116.00,1772.00,1986.00,0.00,22354.00,0
2152.00,1776.00,2006.00,0.00,22394.00,0
2156.00,1802.00,1966.00,0.00,22435.00,0
2110.00,1760.00,1940.00,0.00,22475.00,0
2144.00,1750.00,1920.00,0.00,22516.00,0
2186.00,1782.00,1934.00,0.00,22557.00,0
2196.00,1762.00,1926.00,0.00,22597.00,0
2198.00,1770.00,1926.00,0.00,22638.00,0
2172.00,1790.00,1954.00,0.00,22678.00,0
2152.00,1772.00,1910.00,0.00,22719.00,0
2134.00,1718.00,1960.00,0.00,22760.00,0
2140.00,1772.00,1868.00,0.00,22800.00,0
2136.00,1730.00,1904.00,0.00,22840.00,0
2160.00,1770.00,1950.00,0.00,22880.00,0
2144.00,1780.00,1950.00,0.00,22921.00,0
2172.00,1760.00,1944.00,0.00,22962.00,0
2126.00,1744.00,1980.00,0.00,23002.00,0
2116.00,1762.00,1976.00,0.00,23043.00,0
2156.00,1734.00,15194.00,0.00,23085.00,0
8234.00,1786.00,11072.00,0.00,23126.00,0
6006.00,1762.00,9830.00,0.00,23167.00,0
6092.00,1718.00,9464.00,0.00,23207.00,0
6276.00,1652.00,9286.00,0.00,23248.00,0
6174.00,14638.00,9302.00,0.00,23290.00,0
5712.00,9444.00,9414.00,0.00,23330.00,0
5352.00,8152.00,9204.00,0.00,23371.00,0
5190.00,7556.00,9250.00,0.00,23411.00,0
5072.00,7894.00,9228.00,0.00,23452.00,0
5024.00,7780.00,9266.00,0.00,23493.00,0
5046.00,7940.00,9306.00,0.00,23533.00,0
5112.00,7790.00,9156.00,0.00,23574.00,0
5132.00,7760.00,9322.00,0.00,23615.00,0
4856.00,7834.00,9204.00,0.00,23655.00,0
5112.00,7910.00,9280.00,0.00,23696.00,0
5052.00,7750.00,9188.00,0.00,23735.00,0
5080.00,7874.00,9024.00,0.00,23776.00,0
5044.00,7720.00,9104.00,0.00,23817.00,0
5004.00,7970.00,9204.00,0.00,23857.00,0
5096.00,7772.00,9212.00,0.00,23898.00,0
5152.00,7770.00,9148.00,0.00,23938.00,0
5004.00,7888.00,9090.00,0.00,23979.00,0
4952.00,7714.00,9140.00,0.00,24020.00,0
5070.00,7704.00,9152.00,0.00,24060.00,0
5204.00,7596.00,9130.00,0.00,24101.00,0
5210.00,7454.00,9194.00,0.00,24141.00,0
5044.00,7658.00,1236.00,0.00,24182.00,0
1494.00,7776.00,1128.00,0.00,24223.00,0
2428.00,8228.00,1668.00,0.00,24263.00,0
2726.00,8306.00,1766.00,0.00,24304.00,0
2848.00,8326.00,1828.00,0.00,24344.00,0
2818.00,1836.00,1754.00,0.00,24385.00,0
2860.00,748.00,1880.00,0.00,24425.00,0
2972.00,1202.00,1822.00,0.00,24465.00,0
3264.00,1350.00,1826.00,0.00,24506.00,0
3648.00,1328.00,1864.00,0.00,24546.00,0
3512.00,1386.00,1770.00,0.00,24586.00,0
3572.00,1318.00,1822.00,0.00,24627.00,0
3502.00,1374.00,1832.00,0.00,24667.00,0
3424.00,1374.00,1744.00,0.00,24708.00,0
3458.00,1410.00,1838.00,0.00,24749.00,0
3358.00,1400.00,1792.00,0.00,24789.00,0
3424.00,1410.00,1756.00,0.00,24830.00,0
3434.00,1400.00,1782.00,0.00,24870.00,0
3356.00,1370.00,1724.00,0.00,24911.00,0
3388.00,1410.00,1760.00,0.00,24952.00,0
3330.00,1386.00,1808.00,0.00,24992.00,0
3384.00,1346.00,1782.00,0.00,25033.00,0
3392.00,1360.00,1822.00,0.00,25073.00,0
3340.00,1392.00,1796.00,0.00,25114.00,0
3372.00,1366.00,1798.00,0.00,25155.00,0
3496.00,1360.00,1826.00,0.00,25195.00,0
3428.00,1400.00,1836.00,0.00,25236.00,0
3422.00,1360.00,9942.00,0.00,25276.00,0
7716.00,1370.00,8768.00,0.00,25317.00,0
6602.00,1390.00,8336.00,0.00,25357.00,0
6518.00,1356.00,8270.00,0.00,25397.00,0
6452.00,7700.00,8382.00,0.00,25438.00,0
6186.00,4572.00,8320.00,0.00,25479.00,0
5750.00,3788.00,8316.00,0.00,25519.00,0
5554.00,3730.00,8232.00,0.00,25560.00,0
5452.00,3676.00,8270.00,0.00,25600.00,0
5524.00,3604.00,8278.00,0.00,25641.00,0
5780.00,3592.00,8386.00,0.00,25682.00,0
5636.00,3630.00,8268.00,0.00,25722.00,0
5434.00,3576.00,8180.00,0.00,25763.00,0
5506.00,3648.00,8260.00,0.00,25803.00,0
5630.00,3650.00,8306.00,0.00,25844.00,0
5596.00,3540.00,8402.00,0.00,25885.00,0
5668.00,3578.00,8270.00,0.00,25925.00,0
5534.00,3648.00,8216.00,0.00,25966.00,0
5488.00,3648.00,8166.00,0.00,26006.00,0
5364.00,3640.00,8244.00,0.00,26047.00,0
5436.00,3576.00,8192.00,0.00,26088.00,0
5742.00,3576.00,8216.00,0.00,26128.00,0
5482.00,3562.00,8198.00,0.00,26168.00,0
5426.00,3572.00,8234.00,0.00,26208.00,0
5456.00,3594.00,8216.00,0.00,26249.00,0
5606.00,3604.00,8258.00,0.00,26290.00,0
5492.00,3620.00,8362.00,0.00,26330.00,0
5594.00,3638.00,1812.00,0.00,26371.00,0
1436.00,3630.00,2372.00,0.00,26412.00,0
2566.00,3638.00,2556.00,0.00,26452.00,0
2798.00,3556.00,2642.00,0.00,26493.00,0
2896.00,4624.00,2648.00,0.00,26533.00,0
3002.00,4712.00,2720.00,0.00,26574.00,0
2956.00,4708.00,2730.00,0.00,26615.00,0
2926.00,4780.00,2648.00,0.00,26655.00,0
2978.00,4856.00,2602.00,0.00,26696.00,0
2886.00,4816.00,2710.00,0.00,26736.00,0
2868.00,4846.00,2560.00,0.00,26777.00,0
3040.00,4844.00,2756.00,0.00,26818.00,0
2914.00,4810.00,2704.00,0.00,26858.00,0
2900.00,4890.00,2668.00,0.00,26899.00,0
3032.00,4800.00,2710.00,0.00,26939.00,0
2952.00,4866.00,2694.00,0.00,26979.00,0
2854.00,4834.00,2648.00,0.00,27020.00,0
2850.00,4712.00,2628.00,0.00,27060.00,0
2870.00,4738.00,2700.00,0.00,27101.00,0
2900.00,4814.00,2900.00,0.00,27142.00,0
2910.00,4754.00,2768.00,0.00,27182.00,0
3264.00,4824.00,2828.00,0.00,27223.00,0
2960.00,4854.00,2792.00,0.00,27263.00,0
3114.00,4814.00,2842.00,0.00,27304.00,0
3048.00,4820.00,2766.00,0.00,27345.00,0
3094.00,4876.00,2782.00,0.00,27385.00,0
3008.00,4834.00,8018.00,0.00,27426.00,0
2870.00,4774.00,7210.00,0.00,27466.00,0
4578.00,4784.00,6918.00,0.00,27507.00,0
3912.00,4558.00,6786.00,0.00,27548.00,0
3820.00,1200.00,6748.00,0.00,27588.00,0
3838.00,2680.00,6826.00,0.00,27629.00,0
3758.00,2988.00,6740.00,0.00,27669.00,0
3782.00,2962.00,6776.00,0.00,27710.00,0
3696.00,3032.00,6856.00,0.00,27751.00,0
3844.00,3048.00,6796.00,0.00,27790.00,0
4044.00,3054.00,6976.00,0.00,27831.00,0
4128.00,3038.00,7002.00,0.00,27871.00,0
4066.00,2992.00,6828.00,0.00,27912.00,0
3978.00,3024.00,6774.00,0.00,27953.00,0
3844.00,3064.00,6724.00,0.00,27993.00,0
3870.00,3024.00,6786.00,0.00,28034.00,0
3840.00,3002.00,6720.00,0.00,28075.00,0
3936.00,3012.00,6826.00,0.00,28115.00,0
3890.00,3050.00,6730.00,0.00,28156.00,0
3860.00,3018.00,6760.00,0.00,28196.00,0
3778.00,2996.00,6694.00,0.00,28237.00,0
3866.00,3044.00,6682.00,0.00,28278.00,0
3998.00,3048.00,7012.00,0.00,28318.00,0
4182.00,3028.00,6904.00,0.00,28359.00,0
4008.00,3048.00,6780.00,0.00,28399.00,0
4034.00,3018.00,6786.00,0.00,28440.00,0
3896.00,3040.00,6694.00,0.00,28481.00,0
3844.00,3064.00,3140.00,0.00,28521.00,0
5060.00,3034.00,3810.00,0.00,28562.00,0
4626.00,3040.00,3964.00,0.00,28602.00,0
4552.00,3008.00,4002.00,0.00,28642.00,0
4476.00,6140.00,4020.00,0.00,28683.00,0
4270.00,5318.00,4030.00,0.00,28723.00,0
4184.00,5184.00,3978.00,0.00,28764.00,0
4210.00,5204.00,4008.00,0.00,28804.00,0
4338.00,5230.00,4038.00,0.00,28845.00,0
4388.00,5060.00,4214.00,0.00,28886.00,0
4446.00,5134.00,4120.00,0.00,28926.00,0
4198.00,5352.00,4040.00,0.00,28967.00,0
4214.00,5288.00,4066.00,0.00,29008.00,0
4236.00,5250.00,4066.00,0.00,29048.00,0
4164.00,5250.00,4002.00,0.00,29089.00,0
4138.00,5260.00,3984.00,0.00,29129.00,0
4178.00,5286.00,3988.00,0.00,29170.00,0
4066.00,5298.00,3848.00,0.00,29211.00,0
4208.00,5118.00,3926.00,0.00,29251.00,0
4292.00,5260.00,3998.00,0.00,29292.00,0
4230.00,5272.00,4086.00,0.00,29332.00,0
4172.00,5338.00,4024.00,0.00,29373.00,0
4138.00,5332.00,4030.00,0.00,29414.00,0
4112.00,5086.00,4030.00,0.00,29453.00,0
4156.00,5266.00,4010.00,0.00,29494.00,0
4204.00,5198.00,4126.00,0.00,29534.00,0
4316.00,5360.00,4106.00,0.00,29575.00,0
4218.00,5168.00,10594.00,0.00,29617.00,0
3158.00,5206.00,9366.00,0.00,29657.00,0
3502.00,5126.00,8858.00,0.00,29698.00,0
3592.00,5260.00,8814.00,0.00,29739.00,0
3674.00,6612.00,8782.00,0.00,29779.00,0
3856.00,6410.00,8860.00,0.00,29820.00,0
3654.00,6512.00,8838.00,0.00,29860.00,0
3612.00,6458.00,8756.00,0.00,29901.00,0
3620.00,6570.00,8752.00,0.00,29942.00,0
3648.00,6530.00,8914.00,0.00,29982.00,0
3742.00,6140.00,8860.00,0.00,30023.00,0
3640.00,6416.00,8736.00,0.00,30063.00,0
3620.00,6364.00,8756.00,0.00,30104.00,0
3548.00,6544.00,8624.00,0.00,30145.00,0
3620.00,6488.00,8750.00,0.00,30185.00,0
3598.00,6514.00,8742.00,0.00,30226.00,0
3594.00,6380.00,8716.00,0.00,30266.00,0
3634.00,6324.00,8762.00,0.00,30306.00,0
3648.00,6286.00,8732.00,0.00,30347.00,0
3722.00,6344.00,8752.00,0.00,30387.00,0
3638.00,6498.00,8768.00,0.00,30428.00,0
3666.00,6358.00,8700.00,0.00,30468.00,0
3604.00,6386.00,8660.00,0.00,30509.00,0
3530.00,6366.00,8740.00,0.00,30550.00,0
3730.00,6314.00,8694.00,0.00,30590.00,0
3634.00,6402.00,8782.00,0.00,30631.00,0
3582.00,6384.00,8746.00,0.00,30672.00,0
4716.00,6252.00,638.00,0.00,30711.00,0
4312.00,6248.00,1782.00,0.00,30752.00,0
4358.00,6206.00,2172.00,0.00,30792.00,0
4364.00,6148.00,2192.00,0.00,30833.00,0
4280.00,1294.00,2180.00,0.00,30874.00,0
4318.00,2062.00,2094.00,0.00,30914.00,0
4418.00,2202.00,2188.00,0.00,30955.00,0
4772.00,2268.00,2156.00,0.00,30995.00,0
4800.00,2176.00,2294.00,0.00,31036.00,0
4844.00,2244.00,2186.00,0.00,31077.00,0
4772.00,2262.00,2134.00,0.00,31116.00,0
4696.00,2258.00,2120.00,0.00,31157.00,0
4778.00,2234.00,2070.00,0.00,31197.00,0
4754.00,2274.00,2058.00,0.00,31238.00,0
4846.00,2284.00,2084.00,0.00,31279.00,0
4768.00,2270.00,2116.00,0.00,31319.00,0
4826.00,2238.00,2176.00,0.00,31360.00,0
4738.00,2244.00,2134.00,0.00,31400.00,0
4844.00,2264.00,2074.00,0.00,31441.00,0
4896.00,2288.00,2098.00,0.00,31482.00,0
4690.00,2232.00,2110.00,0.00,31522.00,0
4808.00,2254.00,2130.00,0.00,31563.00,0
4644.00,2234.00,2144.00,0.00,31604.00,0
4702.00,2252.00,2150.00,0.00,31644.00,0
4862.00,2244.00,2146.00,0.00,31685.00,0
4726.00,2244.00,2136.00,0.00,31725.00,0
4834.00,2280.00,9856.00,0.00,31766.00,0
11016.00,2284.00,8192.00,0.00,31808.00,0
9024.00,2248.00,7654.00,0.00,31848.00,0
8742.00,2224.00,7688.00,0.00,31889.00,0
8556.00,3896.00,7580.00,0.00,31928.00,0
8334.00,3438.00,7472.00,0.00,31969.00,0
8078.00,3388.00,7400.00,0.00,32010.00,0
8038.00,3366.00,7372.00,0.00,32050.00,0
8294.00,3352.00,7490.00,0.00,32091.00,0
8264.00,3348.00,7504.00,0.00,32131.00,0
8172.00,3352.00,7628.00,0.00,32172.00,0
7926.00,3336.00,7536.00,0.00,32213.00,0
8186.00,3312.00,7508.00,0.00,32253.00,0
8064.00,3326.00,7494.00,0.00,32294.00,0
8242.00,3362.00,7582.00,0.00,32335.00,0
8216.00,3326.00,7562.00,0.00,32375.00,0
8208.00,3336.00,7462.00,0.00,32416.00,0
8464.00,3346.00,7546.00,0.00,32456.00,0
8090.00,3356.00,7464.00,0.00,32497.00,0
8116.00,3316.00,7422.00,0.00,32538.00,0
8006.00,3362.00,7586.00,0.00,32578.00,0
8304.00,3330.00,7566.00,0.00,32619.00,0
8268.00,3348.00,7544.00,0.00,32659.00,0
7796.00,3356.00,7446.00,0.00,32700.00,0
8150.00,3336.00,7418.00,0.00,32741.00,0
8198.00,3340.00,7616.00,0.00,32780.00,0
8346.00,3316.00,7746.00,0.00,32821.00,0
8232.00,3316.00,2144.00,0.00,32861.00,0
1328.00,3276.00,3146.00,0.00,32902.00,0
872.00,3428.00,3358.00,0.00,32942.00,1
1346.00,5420.00,3424.00,0.00,32982.00,1
1422.00,5876.00,3566.00,0.00,33023.00,1
204.00,204.00,190.00,0.00,16.00,1
204.00,206.00,190.00,0.00,32.00,1
210.00,206.00,186.00,0.00,49.00,1
196.00,206.00,186.00,0.00,76.00,1
10808.00,9974.00,5534.00,0.00,115.00,1
6996.00,6594.00,5706.00,0.00,153.00,1
2742.00,6534.00,5496.00,0.00,192.00,1
3146.00,6484.00,5164.00,0.00,231.00,1
3362.00,6712.00,4808.00,0.00,269.00,1
3320.00,1590.00,4690.00,0.00,308.00,1
3322.00,3250.00,4486.00,0.00,346.00,1
3378.00,3660.00,4762.00,0.00,384.00,1
3388.00,3732.00,4774.00,0.00,423.00,1
3362.00,3742.00,4630.00,0.00,461.00,1
3382.00,3706.00,4548.00,0.00,500.00,1
3388.00,3664.00,4408.00,0.00,538.00,1
3358.00,3710.00,4374.00,0.00,577.00,1
3392.00,3696.00,4440.00,0.00,615.00,1
3340.00,3694.00,4400.00,0.00,654.00,1
3356.00,3650.00,4394.00,0.00,693.00,1
3358.00,3624.00,4274.00,0.00,731.00,1
3402.00,3686.00,4332.00,0.00,769.00,1
3430.00,3684.00,4382.00,0.00,807.00,1
3362.00,3656.00,4436.00,0.00,846.00,1
3384.00,3706.00,4434.00,0.00,884.00,1
3368.00,3640.00,4490.00,0.00,923.00,1
3348.00,3660.00,4660.00,0.00,962.00,1
3346.00,3660.00,4662.00,0.00,1000.00,1
3394.00,3584.00,4436.00,0.00,1040.00,1
3384.00,3654.00,12524.00,0.00,1080.00,1
3310.00,3614.00,9574.00,0.00,1120.00,1
3330.00,3660.00,9310.00,0.00,1160.00,1
3280.00,3614.00,9358.00,0.00,1199.00,1
3296.00,3578.00,9162.00,0.00,1238.00,1
3722.00,3650.00,9140.00,0.00,1277.00,1
3614.00,3608.00,9032.00,0.00,1317.00,1
3598.00,3628.00,9028.00,0.00,1357.00,1
3684.00,3592.00,9002.00,0.00,1396.00,1
3644.00,4650.00,8932.00,0.00,1436.00,1
3676.00,4466.00,8956.00,0.00,1475.00,1
3542.00,4382.00,8952.00,0.00,1515.00,1
3490.00,4390.00,8936.00,0.00,1555.00,1
3500.00,4408.00,8762.00,0.00,1594.00,1
3584.00,4414.00,8622.00,0.00,1634.00,1
3552.00,4390.00,8952.00,0.00,1673.00,1
3532.00,4326.00,8840.00,0.00,1713.00,1
3490.00,4404.00,8858.00,0.00,1751.00,1
3466.00,4424.00,8838.00,0.00,1791.00,1
3464.00,4368.00,8858.00,0.00,1831.00,1
3516.00,4398.00,8732.00,0.00,1870.00,1
3476.00,4410.00,8730.00,0.00,1910.00,1
3474.00,4346.00,8704.00,0.00,1949.00,1
3526.00,4444.00,8706.00,0.00,1989.00,1
3578.00,4372.00,8638.00,0.00,2029.00,1
3510.00,4354.00,8628.00,0.00,2068.00,1
3500.00,4400.00,8696.00,0.00,2108.00,1
3460.00,4318.00,8680.00,0.00,2147.00,1
3444.00,4398.00,508.00,0.00,2186.00,1
3484.00,4400.00,2110.00,0.00,2226.00,1
3476.00,4342.00,2514.00,0.00,2264.00,1
3486.00,4336.00,2592.00,0.00,2304.00,1
6528.00,4338.00,2664.00,0.00,2343.00,1
5686.00,4336.00,2658.00,0.00,2383.00,1
5442.00,4204.00,2632.00,0.00,2423.00,1
5534.00,6354.00,2618.00,0.00,2462.00,1
5682.00,5384.00,2586.00,0.00,2502.00,1
5692.00,5138.00,2602.00,0.00,2541.00,1
5558.00,5242.00,2624.00,0.00,2581.00,1
5528.00,5180.00,2624.00,0.00,2621.00,1
5698.00,5144.00,2648.00,0.00,2660.00,1
5506.00,5152.00,2596.00,0.00,2700.00,1
5594.00,5118.00,2618.00,0.00,2739.00,1
5416.00,5086.00,2582.00,0.00,2779.00,1
5462.00,5112.00,2644.00,0.00,2818.00,1
5460.00,5082.00,2530.00,0.00,2857.00,1
5476.00,5132.00,2494.00,0.00,2897.00,1
5460.00,5062.00,2578.00,0.00,2936.00,1
5620.00,5010.00,2632.00,0.00,2976.00,1
5522.00,5226.00,2688.00,0.00,3015.00,1
5496.00,5106.00,2668.00,0.00,3055.00,1
5436.00,5168.00,2670.00,0.00,3095.00,1
5518.00,5088.00,2696.00,0.00,3134.00,1
5370.00,5092.00,2674.00,0.00,3174.00,1
5352.00,5126.00,2606.00,0.00,3213.00,1
5384.00,5112.00,8568.00,0.00,3253.00,1
5358.00,5044.00,7238.00,0.00,3293.00,1
5288.00,5026.00,7092.00,0.00,3331.00,1
5286.00,5112.00,6966.00,0.00,3371.00,1
5440.00,5096.00,6934.00,0.00,3410.00,1
4198.00,5102.00,6910.00,0.00,3450.00,1
4316.00,5168.00,6872.00,0.00,3490.00,1
4286.00,5126.00,6944.00,0.00,3529.00,1
4306.00,10620.00,6766.00,0.00,3570.00,1
4398.00,8992.00,6764.00,0.00,3609.00,1
4398.00,8992.00,6980.00,0.00,3649.00,1
4250.00,8958.00,6990.00,0.00,3689.00,1
4218.00,8890.00,6920.00,0.00,3728.00,1
4184.00,8742.00,6816.00,0.00,3768.00,1
4260.00,8886.00,6826.00,0.00,3807.00,1
4230.00,8654.00,6920.00,0.00,3847.00,1
4336.00,8746.00,6842.00,0.00,3887.00,1
4322.00,8614.00,6848.00,0.00,3925.00,1
4354.00,8484.00,6556.00,0.00,3965.00,1
4306.00,8644.00,6266.00,0.00,4004.00,1
4168.00,7616.00,6216.00,0.00,4044.00,1
2972.00,6350.00,4536.00,0.00,4084.00,1
2696.00,7038.00,4382.00,0.00,4123.00,1
2428.00,6026.00,3820.00,0.00,4163.00,1
2442.00,5158.00,3404.00,0.00,4202.00,1
2760.00,6154.00,3896.00,0.00,4242.00,1
2766.00,4732.00,3532.00,0.00,4281.00,1
2416.00,4236.00,3342.00,0.00,4321.00,1
3018.00,5180.00,1242.00,0.00,4361.00,1
2860.00,4954.00,1950.00,0.00,4400.00,1
3486.00,5944.00,2160.00,0.00,4439.00,1
3896.00,7554.00,2104.00,0.00,4478.00,1
5062.00,9294.00,2150.00,0.00,4518.00,1
4988.00,9094.00,2166.00,0.00,4558.00,1
5632.00,10030.00,2116.00,0.00,4598.00,1
5630.00,9476.00,2116.00,0.00,4638.00,1
5334.00,528.00,2152.00,0.00,4676.00,1
5610.00,1664.00,2104.00,0.00,4716.00,1
5718.00,1890.00,2218.00,0.00,4756.00,1
5692.00,1904.00,2562.00,0.00,4795.00,1
5774.00,1900.00,2660.00,0.00,4835.00,1
5688.00,1936.00,2700.00,0.00,4874.00,1
5698.00,1946.00,2612.00,0.00,4914.00,1
5702.00,1950.00,2556.00,0.00,4954.00,1
5662.00,1972.00,2452.00,0.00,4992.00,2
5668.00,1954.00,2290.00,0.00,5032.00,2
5666.00,1990.00,2298.00,0.00,5071.00,2
196.00,200.00,194.00,0.00,16.00,2
196.00,204.00,190.00,0.00,32.00,2
206.00,206.00,186.00,0.00,49.00,2
196.00,204.00,190.00,0.00,76.00,2
6986.00,6374.00,8952.00,0.00,114.00,2
3656.00,3624.00,6502.00,0.00,152.00,2
2730.00,2716.00,5974.00,0.00,191.00,2
2418.00,2398.00,5868.00,0.00,230.00,2
2218.00,2330.00,5836.00,0.00,268.00,2
2144.00,2294.00,1482.00,0.00,307.00,2
2116.00,2284.00,2438.00,0.00,344.00,2
2172.00,2310.00,2546.00,0.00,383.00,2
2170.00,2342.00,2494.00,0.00,421.00,2
2166.00,2326.00,2418.00,0.00,460.00,2
2288.00,2294.00,2398.00,0.00,499.00,2
2294.00,2350.00,2388.00,0.00,537.00,2
2202.00,2316.00,2346.00,0.00,576.00,2
2186.00,2386.00,2336.00,0.00,614.00,2
2206.00,2342.00,2334.00,0.00,653.00,2
2136.00,2388.00,2326.00,0.00,691.00,2
7408.00,2264.00,2320.00,0.00,730.00,2
5044.00,2172.00,2212.00,0.00,768.00,2
4738.00,2120.00,2202.00,0.00,806.00,2
5024.00,2156.00,2170.00,0.00,845.00,2
5692.00,2180.00,2110.00,0.00,883.00,2
5984.00,2234.00,2116.00,0.00,922.00,2
6014.00,2162.00,2116.00,0.00,961.00,2
6102.00,2144.00,2126.00,0.00,999.00,2
5938.00,2162.00,2080.00,0.00,1038.00,2
5630.00,2162.00,2032.00,0.00,1077.00,2
6094.00,2192.00,2022.00,0.00,1117.00,2
5968.00,2130.00,2006.00,0.00,1156.00,2
6318.00,2172.00,1950.00,0.00,1195.00,2
6058.00,2152.00,2038.00,0.00,1235.00,2
5944.00,2094.00,2094.00,0.00,1274.00,2
5656.00,2090.00,2098.00,0.00,1314.00,2
5908.00,2140.00,2064.00,0.00,1353.00,2
6190.00,2140.00,1884.00,0.00,1393.00,2
5764.00,2144.00,6032.00,0.00,1433.00,2
4918.00,2078.00,5292.00,0.00,1472.00,2
4716.00,1992.00,5404.00,0.00,1512.00,2
4374.00,2064.00,5106.00,0.00,1551.00,2
4472.00,5010.00,4814.00,0.00,1591.00,2
4244.00,3608.00,4472.00,0.00,1631.00,2
3814.00,3188.00,4712.00,0.00,1670.00,2
3738.00,3270.00,4680.00,0.00,1709.00,2
3884.00,3240.00,4630.00,0.00,1748.00,2
3844.00,3076.00,4840.00,0.00,1788.00,2
1058.00,3060.00,4736.00,0.00,1828.00,2
940.00,3260.00,5240.00,0.00,1866.00,2
1448.00,3912.00,6026.00,0.00,1906.00,2
1658.00,4244.00,6374.00,0.00,1945.00,2
1852.00,4172.00,6422.00,0.00,1985.00,2
1940.00,4142.00,6642.00,0.00,2025.00,2
1878.00,4352.00,6704.00,0.00,2064.00,2
1962.00,4164.00,6738.00,0.00,2104.00,2
1946.00,4198.00,6576.00,0.00,2143.00,2
1868.00,4224.00,6622.00,0.00,2183.00,2
1916.00,4260.00,6646.00,0.00,2221.00,2
1916.00,4220.00,6448.00,0.00,2261.00,2
1904.00,4256.00,6518.00,0.00,2301.00,2
1734.00,4218.00,6512.00,0.00,2340.00,2
1560.00,4296.00,6442.00,0.00,2380.00,2
1564.00,4148.00,6258.00,0.00,2419.00,2
1544.00,4158.00,6226.00,0.00,2459.00,2
1590.00,4418.00,908.00,0.00,2498.00,2
1612.00,4562.00,1478.00,0.00,2537.00,2
1698.00,4480.00,1790.00,0.00,2577.00,2
1726.00,5364.00,1684.00,0.00,2616.00,2
1724.00,4788.00,1710.00,0.00,2656.00,2
1682.00,3650.00,1636.00,0.00,2696.00,2
1734.00,3794.00,1644.00,0.00,2735.00,2
1714.00,3820.00,1644.00,0.00,2774.00,2
1766.00,3972.00,1654.00,0.00,2813.00,2
1822.00,3834.00,1690.00,0.00,2853.00,2
2736.00,3864.00,1664.00,0.00,2893.00,2
2372.00,3648.00,1632.00,0.00,2932.00,2
2304.00,3884.00,1644.00,0.00,2972.00,2
2448.00,3706.00,1648.00,0.00,3011.00,2
2470.00,3994.00,1700.00,0.00,3051.00,2
2524.00,3778.00,1694.00,0.00,3091.00,2
2588.00,3946.00,1714.00,0.00,3130.00,2
2624.00,3674.00,1720.00,0.00,3170.00,2
2632.00,3810.00,1720.00,0.00,3209.00,2
2552.00,3604.00,1736.00,0.00,3249.00,2
2524.00,3824.00,1718.00,0.00,3287.00,2
2514.00,3674.00,1746.00,0.00,3327.00,2
2530.00,4002.00,1746.00,0.00,3367.00,2
2638.00,3720.00,1734.00,0.00,3406.00,2
2606.00,3886.00,1698.00,0.00,3446.00,2
2632.00,3576.00,1678.00,0.00,3485.00,2
2572.00,3874.00,1724.00,0.00,3525.00,2
2576.00,3664.00,4692.00,0.00,3565.00,2
2326.00,3378.00,3234.00,0.00,3604.00,2
2152.00,3080.00,2880.00,0.00,3644.00,2
2110.00,2850.00,2814.00,0.00,3683.00,2
2080.00,3648.00,2906.00,0.00,3723.00,2
2026.00,3240.00,2960.00,0.00,3763.00,2
1986.00,3122.00,3040.00,0.00,3802.00,2
1934.00,3268.00,3054.00,0.00,3841.00,2
1944.00,3212.00,3130.00,0.00,3880.00,2
1934.00,3342.00,3116.00,0.00,3920.00,2
4600.00,3222.00,3028.00,0.00,3960.00,2
3480.00,2832.00,2834.00,0.00,3999.00,2
3316.00,2868.00,2596.00,0.00,4039.00,2
3178.00,2860.00,2688.00,0.00,4078.00,2
3440.00,3008.00,2618.00,0.00,4118.00,2
3592.00,2926.00,2650.00,0.00,4158.00,2
3686.00,2942.00,2650.00,0.00,4197.00,2
3690.00,2730.00,2678.00,0.00,4237.00,2
3772.00,2750.00,2622.00,0.00,4276.00,2
3726.00,2860.00,2578.00,0.00,4316.00,2
3720.00,2884.00,2582.00,0.00,4356.00,2
3824.00,2966.00,2608.00,0.00,4394.00,2
3746.00,2716.00,2674.00,0.00,4434.00,2
3802.00,2832.00,2670.00,0.00,4473.00,2
3792.00,2960.00,2632.00,0.00,4513.00,2
3900.00,2906.00,2588.00,0.00,4552.00,2
3850.00,2982.00,2596.00,0.00,4592.00,2
3922.00,2922.00,3158.00,0.00,4632.00,2
3618.00,2854.00,3044.00,0.00,4671.00,2
